set_id,speaker_id,chapter_id,utterance_id,duration
train-clean-100,4014,186183,0025,3.985
train-clean-100,4014,186183,0026,8.11
train-clean-100,4014,186183,0027,4.79
train-clean-100,4014,186183,0028,10.625
train-clean-100,4014,186183,0029,6.785
train-clean-100,4014,186183,0030,12.4
train-clean-100,4014,186183,0031,13.615
train-clean-100,4018,103416,0000,15.485
train-clean-100,4018,103416,0001,15.645
train-clean-100,4018,103416,0002,13.58
train-clean-100,4018,103416,0003,16.035
train-clean-100,4018,103416,0004,13.25
train-clean-100,4018,103416,0005,14.69
train-clean-100,4018,103416,0006,15.525
train-clean-100,4018,103416,0007,15.755
train-clean-100,4018,103416,0008,15.065
train-clean-100,4018,103416,0009,12.82
train-clean-100,4018,103416,0010,14.43
train-clean-100,4018,103416,0011,14.135
train-clean-100,4018,103416,0012,5.505
train-clean-100,4018,103416,0013,15.325
train-clean-100,4018,103416,0014,13.315
train-clean-100,4018,103416,0015,4.435
train-clean-100,4018,103416,0016,12.47
train-clean-100,4018,103416,0017,13.485
train-clean-100,4018,103416,0018,15.91
train-clean-100,4018,103416,0019,13.055
train-clean-100,4018,103416,0020,14.95
train-clean-100,4018,103416,0021,14.745
train-clean-100,4018,103416,0022,14.195
train-clean-100,4018,103416,0023,4.165
train-clean-100,4018,103416,0024,13.22
train-clean-100,4018,103416,0025,14.96
train-clean-100,4018,103416,0026,13.755
train-clean-100,4018,103416,0027,14.69
train-clean-100,4018,103416,0028,14.905
train-clean-100,4018,103416,0029,12.29
train-clean-100,4018,103416,0030,13.36
train-clean-100,4018,103416,0031,10.165
train-clean-100,4018,103416,0032,14.89
train-clean-100,4018,103416,0033,15.13
train-clean-100,4018,103416,0034,15.705
train-clean-100,4018,103416,0035,15.09
train-clean-100,4018,103416,0036,14.2
train-clean-100,4018,103416,0037,15.27
train-clean-100,4018,103416,0038,15.485
train-clean-100,4018,107312,0000,14.86
train-clean-100,4018,107312,0001,14.715
train-clean-100,4018,107312,0002,15.76
train-clean-100,4018,107312,0003,13.27
train-clean-100,4018,107312,0004,13.28
train-clean-100,4018,107312,0005,15.5
train-clean-100,4018,107312,0006,14.665
train-clean-100,4018,107312,0007,14.81
train-clean-100,4018,107312,0008,13.935
train-clean-100,4018,107312,0009,14.99
train-clean-100,4018,107312,0010,12.625
train-clean-100,4018,107312,0011,12.815
train-clean-100,4018,107312,0012,14.735
train-clean-100,4018,107312,0013,13.345
train-clean-100,4018,107312,0014,12.09
train-clean-100,4018,107312,0015,11.165
train-clean-100,4018,107312,0016,12.585
train-clean-100,4018,107312,0017,13.4
train-clean-100,4018,107312,0018,14.595
train-clean-100,4018,107312,0019,14.605
train-clean-100,4018,107312,0020,13.475
train-clean-100,4018,107312,0021,16.285
train-clean-100,4018,107312,0022,15.765
train-clean-100,4018,107312,0023,16.415
train-clean-100,4018,107312,0024,12.935
train-clean-100,4018,107312,0025,16.53
train-clean-100,4018,107312,0026,11.52
train-clean-100,4018,107312,0027,13.824938
train-clean-100,4018,107312,0028,15.285063
train-clean-100,4018,107312,0029,15.265
train-clean-100,4018,107312,0030,12.255
train-clean-100,4018,107312,0031,13.595
train-clean-100,4018,107312,0032,15.28
train-clean-100,4018,107312,0033,10.615
train-clean-100,4018,107312,0034,15.65
train-clean-100,4018,107312,0035,15.31
train-clean-100,4018,107312,0036,2.47
train-clean-100,4018,107312,0037,14.31
train-clean-100,4018,107338,0000,14.295
train-clean-100,4018,107338,0001,14.12
train-clean-100,4018,107338,0002,3.65
train-clean-100,4018,107338,0003,12.315
train-clean-100,4018,107338,0004,12.615
train-clean-100,4018,107338,0005,13.31
train-clean-100,4018,107338,0006,5.675
train-clean-100,4018,107338,0007,13.655
train-clean-100,4018,107338,0008,12.065
train-clean-100,4018,107338,0009,15.605
train-clean-100,4018,107338,0010,14.755
train-clean-100,4018,107338,0011,11.96
train-clean-100,4018,107338,0012,15.225
train-clean-100,4018,107338,0013,15.16
train-clean-100,4018,107338,0014,15.285
train-clean-100,4018,107338,0015,15.64
train-clean-100,4018,107338,0016,14.79
train-clean-100,4018,107338,0017,14.695
train-clean-100,4018,107338,0018,15.06
train-clean-100,4018,107338,0019,14.35
train-clean-100,4018,107338,0020,14.98
train-clean-100,4018,107338,0021,16.27
train-clean-100,4018,107338,0022,15.655
train-clean-100,4018,107338,0023,14.9
train-clean-100,4018,107338,0024,13.205
train-clean-100,4018,107338,0025,12.53
train-clean-100,4018,107338,0026,16.065
train-clean-100,4018,107338,0027,13.45
train-clean-100,4018,107338,0028,15.705
train-clean-100,4018,107338,0029,15.09
train-clean-100,4018,107338,0030,13.81
train-clean-100,4018,107338,0031,15.81
train-clean-100,4018,107338,0032,12.84
train-clean-100,40,222,0000,13.145
train-clean-100,40,222,0001,14.63
train-clean-100,40,222,0002,13.165
train-clean-100,40,222,0003,12.22
train-clean-100,40,222,0004,14.19
train-clean-100,40,222,0005,16.08
train-clean-100,40,222,0006,12.574938
train-clean-100,40,222,0007,15.930063
train-clean-100,40,222,0008,15.02
train-clean-100,40,222,0009,9.64
train-clean-100,40,222,0010,13.55
train-clean-100,40,222,0011,15.935
train-clean-100,40,222,0012,15.155
train-clean-100,40,222,0013,12.975
train-clean-100,40,222,0014,9.59
train-clean-100,40,222,0015,14.775
train-clean-100,40,222,0016,13.66
train-clean-100,40,222,0017,13.93
train-clean-100,40,222,0018,15.115
train-clean-100,40,222,0019,14.78
train-clean-100,40,222,0020,12.07
train-clean-100,40,222,0021,15.59
train-clean-100,40,222,0022,12.655
train-clean-100,40,222,0023,14.945
train-clean-100,40,222,0024,15.71
train-clean-100,40,222,0025,14.405
train-clean-100,40,222,0026,8.795
train-clean-100,40,222,0027,14.465
train-clean-100,40,222,0028,13.22
train-clean-100,40,222,0029,14.51
train-clean-100,40,222,0030,6.475
train-clean-100,40,222,0031,11.41
train-clean-100,40,222,0032,12.56
train-clean-100,40,222,0033,4.22
train-clean-100,40,222,0034,14.815
train-clean-100,40,222,0035,15.4
train-clean-100,40,222,0036,15.815
train-clean-100,40,222,0037,15.995
train-clean-100,40,222,0038,11.985
train-clean-100,40,222,0039,12.89
train-clean-100,40,222,0040,15.77
train-clean-100,40,222,0041,15.79
train-clean-100,40,222,0042,14.88
train-clean-100,40,222,0043,15.36
train-clean-100,40,222,0044,16.205
train-clean-100,40,222,0045,15.82
train-clean-100,40,222,0046,15.1
train-clean-100,40,222,0047,16.38
train-clean-100,40,222,0048,15.455
train-clean-100,40,222,0049,13.36
train-clean-100,40,222,0050,13.565
train-clean-100,40,222,0051,15.075
train-clean-100,40,222,0052,15.235
train-clean-100,40,222,0053,12.76
train-clean-100,40,222,0054,15.035
train-clean-100,40,222,0055,14.575
train-clean-100,40,222,0056,14.215
train-clean-100,40,222,0057,5.365
train-clean-100,40,222,0058,14.1
train-clean-100,40,222,0059,13.13
train-clean-100,40,222,0060,13.305
train-clean-100,40,222,0061,15.24
train-clean-100,40,222,0062,14.47
train-clean-100,40,222,0063,15.12
train-clean-100,40,222,0064,14.9
train-clean-100,40,222,0065,15.24
train-clean-100,40,222,0066,13.185
train-clean-100,40,222,0067,5.08
train-clean-100,40,222,0068,7.69
train-clean-100,403,126855,0000,1.895
train-clean-100,403,126855,0001,15.555
train-clean-100,403,126855,0002,15.07
train-clean-100,403,126855,0003,14.655
train-clean-100,403,126855,0004,14.69
train-clean-100,403,126855,0005,13.27
train-clean-100,403,126855,0006,15.795
train-clean-100,403,126855,0007,12.075
train-clean-100,403,126855,0008,14.86
train-clean-100,403,126855,0009,14.49
train-clean-100,403,126855,0010,15.435
train-clean-100,403,126855,0011,15.445
train-clean-100,403,126855,0012,13.99
train-clean-100,403,126855,0013,13.26
train-clean-100,403,126855,0014,12.69
train-clean-100,403,126855,0015,12.23
train-clean-100,403,126855,0016,14.215
train-clean-100,403,126855,0017,14.87
train-clean-100,403,126855,0018,16.075
train-clean-100,403,126855,0019,14.01
train-clean-100,403,126855,0020,14.09
train-clean-100,403,126855,0021,13.89
train-clean-100,403,126855,0022,11.335
train-clean-100,403,126855,0023,12.14
train-clean-100,403,126855,0024,11.4
train-clean-100,403,126855,0025,14.72
train-clean-100,403,126855,0026,12.18
train-clean-100,403,126855,0027,4.525
train-clean-100,403,126855,0028,12.785
train-clean-100,403,126855,0029,13.29
train-clean-100,403,126855,0030,14.29
train-clean-100,403,126855,0031,16.25
train-clean-100,403,128339,0000,7.18
train-clean-100,403,128339,0001,12.85
train-clean-100,403,128339,0002,8.85
train-clean-100,403,128339,0003,14.135
train-clean-100,403,128339,0004,14.48
train-clean-100,403,128339,0005,15.875
train-clean-100,403,128339,0006,16.04
train-clean-100,403,128339,0007,13.73
train-clean-100,403,128339,0008,13.48
train-clean-100,403,128339,0009,15.835
train-clean-100,403,128339,0010,15.76
train-clean-100,403,128339,0011,15.125
train-clean-100,403,128339,0012,15.34
train-clean-100,403,128339,0013,4.79
train-clean-100,403,128339,0014,14.57
train-clean-100,403,128339,0015,14.02
train-clean-100,403,128339,0016,14.59
train-clean-100,403,128339,0017,14.735
train-clean-100,403,128339,0018,15.385
train-clean-100,403,128339,0019,12.345
train-clean-100,403,128339,0020,14.23
train-clean-100,403,128339,0021,11.925
train-clean-100,403,128339,0022,16.05
train-clean-100,403,128339,0023,13.6
train-clean-100,403,128339,0024,14.37
train-clean-100,403,128339,0025,9.845
train-clean-100,403,128339,0026,12.96
train-clean-100,403,128339,0027,13.06
train-clean-100,403,128339,0028,12.735
train-clean-100,403,128339,0029,15.565
train-clean-100,403,128339,0030,15.355
train-clean-100,403,128339,0031,14.925
train-clean-100,403,128339,0032,15.42
train-clean-100,403,128339,0033,16.025
train-clean-100,403,128339,0034,11.755
train-clean-100,403,128339,0035,10.85
train-clean-100,403,128339,0036,15.41
train-clean-100,403,128339,0037,14.51
train-clean-100,403,128339,0038,15.14
train-clean-100,403,128339,0039,14.865
train-clean-100,403,128339,0040,14.62
train-clean-100,403,128339,0041,13.865
train-clean-100,403,128339,0042,15.645
train-clean-100,403,128339,0043,14.975
train-clean-100,403,128339,0044,14.86
train-clean-100,403,128339,0045,14.71
train-clean-100,403,128339,0046,12.385
train-clean-100,403,128339,0047,7.375
train-clean-100,403,128339,0048,7.025
train-clean-100,403,128339,0049,14.82
train-clean-100,403,128339,0050,10.6
train-clean-100,403,128339,0051,13.805
train-clean-100,403,128339,0052,2.565
train-clean-100,403,216,0000,13.095
train-clean-100,403,216,0001,15.225
train-clean-100,403,216,0002,11.855
train-clean-100,403,216,0003,13.95
train-clean-100,403,216,0004,13.69
train-clean-100,403,216,0005,13.74
train-clean-100,403,216,0006,14.54
train-clean-100,403,216,0007,14.88
train-clean-100,403,216,0008,13.61
train-clean-100,403,216,0009,14.39
train-clean-100,403,216,0010,15.13
train-clean-100,403,216,0011,14.635
train-clean-100,403,216,0012,14.77
train-clean-100,403,216,0013,14.375
train-clean-100,403,216,0014,3.21
train-clean-100,403,216,0015,14.14
train-clean-100,403,216,0016,15.48
train-clean-100,403,216,0017,4.695
train-clean-100,403,216,0018,13.1
train-clean-100,403,216,0019,10.71
train-clean-100,403,216,0020,13.6
train-clean-100,403,216,0021,14.115
train-clean-100,403,216,0022,12.395
train-clean-100,403,216,0023,14.53
train-clean-100,403,216,0024,15.42
train-clean-100,403,216,0025,12.58
train-clean-100,403,216,0026,13.98
train-clean-100,403,216,0027,9.89
train-clean-100,403,216,0028,12.305
train-clean-100,4051,10927,0000,13.78
train-clean-100,4051,10927,0001,13.64
train-clean-100,4051,10927,0002,4.795
train-clean-100,4051,10927,0003,13.705
train-clean-100,4051,10927,0004,13.794937
train-clean-100,4051,10927,0005,14.715063
train-clean-100,4051,10927,0006,15.505
train-clean-100,4051,10927,0007,11.25
train-clean-100,4051,10927,0008,15.25
train-clean-100,4051,10927,0009,8.615
train-clean-100,4051,10927,0010,8.035
train-clean-100,4051,10927,0011,14.62
train-clean-100,4051,10927,0012,9
train-clean-100,4051,10927,0013,16.79
train-clean-100,4051,10927,0014,14.225
train-clean-100,4051,10927,0015,15.2
train-clean-100,4051,10927,0016,15.85
train-clean-100,4051,10927,0017,10.045
train-clean-100,4051,10927,0018,13.945
train-clean-100,4051,10927,0019,16.13
train-clean-100,4051,10927,0020,15.975
train-clean-100,4051,10927,0021,15.845
train-clean-100,4051,10927,0022,3.925
train-clean-100,4051,10927,0023,6.875
train-clean-100,4051,10927,0024,15.07
train-clean-100,4051,10927,0025,14.425
train-clean-100,4051,10927,0026,14.675
train-clean-100,4051,10927,0027,5.179938
train-clean-100,4051,11217,0000,12.415
train-clean-100,4051,11217,0001,12.78
train-clean-100,4051,11217,0002,6.285
train-clean-100,4051,11217,0003,7.025
train-clean-100,4051,11217,0004,6.275
train-clean-100,4051,11217,0005,10.645
train-clean-100,4051,11217,0006,8.09
train-clean-100,4051,11217,0007,11.07
train-clean-100,4051,11217,0008,3.735
train-clean-100,4051,11217,0009,3.925
train-clean-100,4051,11217,0010,2.255
train-clean-100,4051,11217,0011,7.13
train-clean-100,4051,11217,0012,4.905
train-clean-100,4051,11217,0013,14.24
train-clean-100,4051,11217,0014,9.985
train-clean-100,4051,11217,0015,4.51
train-clean-100,4051,11217,0016,14.22
train-clean-100,4051,11217,0017,15.29
train-clean-100,4051,11217,0018,14.55
train-clean-100,4051,11217,0019,6.125
train-clean-100,4051,11217,0020,11.935
train-clean-100,4051,11217,0021,14.715
train-clean-100,4051,11217,0022,14.99
train-clean-100,4051,11217,0023,15.245
train-clean-100,4051,11217,0024,15.205
train-clean-100,4051,11217,0025,7.84
train-clean-100,4051,11217,0026,10.105
train-clean-100,4051,11217,0027,1.92
train-clean-100,4051,11217,0028,12.52
train-clean-100,4051,11217,0029,14.495
train-clean-100,4051,11217,0030,5.075
train-clean-100,4051,11217,0031,15.89
train-clean-100,4051,11217,0032,8.85
train-clean-100,4051,11217,0033,15.155
train-clean-100,4051,11217,0034,2.87
train-clean-100,4051,11217,0035,14.42
train-clean-100,4051,11217,0036,15.655
train-clean-100,4051,11217,0037,2
train-clean-100,4051,11217,0038,14.025
train-clean-100,4051,11217,0039,11.71
train-clean-100,4051,11217,0040,6.265
train-clean-100,4051,11217,0041,14.9
train-clean-100,4051,11218,0000,3.965
train-clean-100,4051,11218,0001,14.33
train-clean-100,4051,11218,0002,13.215
train-clean-100,4051,11218,0003,14.06
train-clean-100,4051,11218,0004,3.96
train-clean-100,4051,11218,0005,13.93
train-clean-100,4051,11218,0006,13.855
train-clean-100,4051,11218,0007,14.62
train-clean-100,4051,11218,0008,6.105
train-clean-100,4051,11218,0009,14.99
train-clean-100,4051,11218,0010,11.275
train-clean-100,4051,11218,0011,8.305
train-clean-100,4051,11218,0012,11.39
train-clean-100,4051,11218,0013,15.045
train-clean-100,4051,11218,0014,15.43
train-clean-100,4051,11218,0015,14.605
train-clean-100,4051,11218,0016,13.54
train-clean-100,4051,11218,0017,8.01
train-clean-100,4051,11218,0018,15.405
train-clean-100,4051,11218,0019,13.89
train-clean-100,4051,11218,0020,14.43
train-clean-100,4051,11218,0021,15.11
train-clean-100,4051,11218,0022,14.435
train-clean-100,4051,11218,0023,8.925
train-clean-100,4051,11218,0024,15.655
train-clean-100,4051,11218,0025,3.31
train-clean-100,4051,11218,0026,12.07
train-clean-100,4051,11218,0027,7.215
train-clean-100,4051,11218,0028,6.22
train-clean-100,4051,11218,0029,3.075
train-clean-100,4051,11218,0030,16.07
train-clean-100,4051,11218,0031,14.955
train-clean-100,4051,11218,0032,15.725
train-clean-100,4051,11218,0033,11.645
train-clean-100,4051,11218,0034,14.405
train-clean-100,4051,11218,0035,5.475
train-clean-100,4051,11218,0036,14.155
train-clean-100,4051,11218,0037,11.815
train-clean-100,4051,11218,0038,14.185
train-clean-100,4051,11218,0039,3.83
train-clean-100,4051,11218,0040,5.46
train-clean-100,4051,11218,0041,8.11
train-clean-100,4051,11218,0042,13.345
train-clean-100,4051,11218,0043,13.895
train-clean-100,4051,11218,0044,11.21
train-clean-100,4051,11218,0045,14.28
train-clean-100,4051,11218,0046,4.765
train-clean-100,4051,11218,0047,12.895
train-clean-100,4051,11218,0048,14.295
train-clean-100,4051,11218,0049,14.33
train-clean-100,4051,11218,0050,14.405
train-clean-100,4051,11218,0051,10.695
train-clean-100,4051,11218,0052,11.2
train-clean-100,4051,11218,0053,13.615
train-clean-100,4051,11218,0054,12.475
train-clean-100,4051,11218,0055,14.41
train-clean-100,4051,11218,0056,12.47
train-clean-100,4051,11218,0057,13.659937
train-clean-100,4051,11218,0058,9.79
train-clean-100,4051,11218,0059,8.26
train-clean-100,4051,11218,0060,14.135
train-clean-100,4051,11218,0061,10.225
train-clean-100,4051,11218,0062,15.805
train-clean-100,405,130894,0000,16.065
train-clean-100,405,130894,0001,15.655
train-clean-100,405,130894,0002,16.005
train-clean-100,405,130894,0003,13.085
train-clean-100,405,130894,0004,14.165
train-clean-100,405,130894,0005,15.79
train-clean-100,405,130894,0006,14.84
train-clean-100,405,130894,0007,14.475
train-clean-100,405,130894,0008,15.335
train-clean-100,405,130894,0009,13.38
train-clean-100,405,130894,0010,14.585
train-clean-100,405,130894,0011,7.075
train-clean-100,405,130894,0012,15.21
train-clean-100,405,130894,0013,14.96
train-clean-100,405,130894,0014,2.6
train-clean-100,405,130894,0015,14.52
train-clean-100,405,130894,0016,16
train-clean-100,405,130894,0017,12.34
train-clean-100,405,130894,0018,9.16
train-clean-100,405,130894,0019,14.885
train-clean-100,405,130894,0020,14.97
train-clean-100,405,130894,0021,12.17
train-clean-100,405,130894,0022,13.25
train-clean-100,405,130894,0023,14.45
train-clean-100,405,130894,0024,13.22
train-clean-100,405,130894,0025,15.33
train-clean-100,405,130894,0026,6.91
train-clean-100,405,130894,0027,14.279938
train-clean-100,405,130894,0028,14.700062
train-clean-100,405,130894,0029,13.21
train-clean-100,405,130894,0030,15.57
train-clean-100,405,130894,0031,5.09
train-clean-100,405,130894,0032,15.795
train-clean-100,405,130894,0033,6.59
train-clean-100,405,130894,0034,14.885
train-clean-100,405,130894,0035,15.345
train-clean-100,405,130894,0036,12.725
train-clean-100,405,130894,0037,13.045
train-clean-100,405,130894,0038,14
train-clean-100,405,130894,0039,10.755
train-clean-100,405,130894,0040,15.625
train-clean-100,405,130894,0041,16.445
train-clean-100,405,130894,0042,13.89
train-clean-100,405,130894,0043,15.705
train-clean-100,405,130894,0044,14.285
train-clean-100,405,130894,0045,6.9
train-clean-100,405,130894,0046,15.635
train-clean-100,405,130894,0047,5.94
train-clean-100,405,130894,0048,15.115
train-clean-100,405,130894,0049,15.535
train-clean-100,405,130894,0050,8.39
train-clean-100,405,130894,0051,2.155
train-clean-100,405,130894,0052,15.34
train-clean-100,405,130894,0053,3.73
train-clean-100,405,130894,0054,15.82
train-clean-100,405,130894,0055,15.84
train-clean-100,405,130894,0056,16.565
train-clean-100,405,130894,0057,14.555
train-clean-100,405,130894,0058,11.045
train-clean-100,405,130894,0059,15.735
train-clean-100,405,130894,0060,11.41
train-clean-100,405,130894,0061,14.965
train-clean-100,405,130894,0062,15.305
train-clean-100,405,130894,0063,14.22
train-clean-100,405,130894,0064,11.225
train-clean-100,405,130894,0065,15.49
train-clean-100,405,130894,0066,15.38
train-clean-100,405,130894,0067,14.205
train-clean-100,405,130894,0068,15.555
train-clean-100,405,130894,0069,15.24
train-clean-100,405,130894,0070,15.18
train-clean-100,405,130894,0071,13.495
train-clean-100,405,130894,0072,15.46
train-clean-100,405,130894,0073,16.355
train-clean-100,405,130894,0074,14.215
train-clean-100,405,130894,0075,15.865
train-clean-100,405,130894,0076,12.955
train-clean-100,405,130894,0077,3.81
train-clean-100,405,130894,0078,5.2
train-clean-100,405,130895,0000,15.37
train-clean-100,405,130895,0001,16.38
train-clean-100,405,130895,0002,15.66
train-clean-100,405,130895,0003,16.435
train-clean-100,405,130895,0004,15.275
train-clean-100,405,130895,0005,14.22
train-clean-100,405,130895,0006,14.755
train-clean-100,405,130895,0007,16.59
train-clean-100,405,130895,0008,13.285
train-clean-100,405,130895,0009,13.825
train-clean-100,405,130895,0010,10.005
train-clean-100,405,130895,0011,15.68
train-clean-100,405,130895,0012,14.685
train-clean-100,405,130895,0013,12.865
train-clean-100,405,130895,0014,5.105
train-clean-100,405,130895,0015,10.83
train-clean-100,405,130895,0016,13.35
train-clean-100,405,130895,0017,9.895
train-clean-100,405,130895,0018,10.03
train-clean-100,405,130895,0019,7.02
train-clean-100,405,130895,0020,15.71
train-clean-100,405,130895,0021,7.805
train-clean-100,405,130895,0022,15.94
train-clean-100,405,130895,0023,15.695
train-clean-100,405,130895,0024,15.76
train-clean-100,405,130895,0025,14.56
train-clean-100,405,130895,0026,11.4
train-clean-100,405,130895,0027,10.65
train-clean-100,405,130895,0028,12.515
train-clean-100,405,130895,0029,10.235
train-clean-100,405,130895,0030,11.18
train-clean-100,405,130895,0031,14.36
train-clean-100,405,130895,0032,10.76
train-clean-100,405,130895,0033,5.32
train-clean-100,405,130895,0034,2.285
train-clean-100,405,130895,0035,11.94
train-clean-100,405,130895,0036,10.745
train-clean-100,405,130895,0037,7.78
train-clean-100,4088,158077,0000,12.785
train-clean-100,4088,158077,0001,15.61
train-clean-100,4088,158077,0002,13.815
train-clean-100,4088,158077,0003,12.6
train-clean-100,4088,158077,0004,14.575
train-clean-100,4088,158077,0005,14.86
train-clean-100,4088,158077,0006,4.915
train-clean-100,4088,158077,0007,16.48
train-clean-100,4088,158077,0008,12.06
train-clean-100,4088,158077,0009,15.72
train-clean-100,4088,158077,0010,8.59
train-clean-100,4088,158077,0011,9.105
train-clean-100,4088,158077,0012,15.185
train-clean-100,4088,158077,0013,16.505
train-clean-100,4088,158077,0014,15.585
train-clean-100,4088,158077,0015,14.28
train-clean-100,4088,158077,0016,5.39
train-clean-100,4088,158077,0017,15.305
train-clean-100,4088,158077,0018,14.635
train-clean-100,4088,158077,0019,16.53
train-clean-100,4088,158077,0020,13.985
train-clean-100,4088,158077,0021,8.17
train-clean-100,4088,158077,0022,10.865
train-clean-100,4088,158077,0023,12.095
train-clean-100,4088,158077,0024,15.205
train-clean-100,4088,158077,0025,5.68
train-clean-100,4088,158077,0026,13.17
train-clean-100,4088,158077,0027,6.24
train-clean-100,4088,158077,0028,5.99
train-clean-100,4088,158077,0029,14.885
train-clean-100,4088,158077,0030,15.415
train-clean-100,4088,158077,0031,6.76
train-clean-100,4088,158077,0032,6.825
train-clean-100,4088,158077,0033,9.05
train-clean-100,4088,158077,0034,12.205
train-clean-100,4088,158077,0035,11.975
train-clean-100,4088,158077,0036,14.59
train-clean-100,4088,158077,0037,13.005
train-clean-100,4088,158077,0038,13.36
train-clean-100,4088,158077,0039,13.79
train-clean-100,4088,158077,0040,11.495
train-clean-100,4088,158077,0041,13.895
train-clean-100,4088,158077,0042,10.945063
train-clean-100,4088,158077,0043,13.165
train-clean-100,4088,158077,0044,9.025
train-clean-100,4088,158077,0045,16.765
train-clean-100,4088,158077,0046,15.18
train-clean-100,4088,158077,0047,12.29
train-clean-100,4088,158077,0048,3.395
train-clean-100,4088,158077,0049,14.72
train-clean-100,4088,158077,0050,12.91
train-clean-100,4088,158077,0051,14.425
train-clean-100,4088,158077,0052,14.745
train-clean-100,4088,158077,0053,13.415
train-clean-100,4088,158077,0054,15.52
train-clean-100,4088,158077,0055,14.575
train-clean-100,4088,158077,0056,4.065
train-clean-100,4088,158077,0057,8.485
train-clean-100,4088,158077,0058,14.62
train-clean-100,4088,158077,0059,14.385
train-clean-100,4088,158077,0060,14.575
train-clean-100,4088,158077,0061,14.07
train-clean-100,4088,158077,0062,16.935
train-clean-100,4088,158077,0063,10.57
train-clean-100,4088,158077,0064,10.4
train-clean-100,4088,158077,0065,15.485
train-clean-100,4088,158077,0066,16.855
train-clean-100,4088,158077,0067,15.205
train-clean-100,4088,158077,0068,10.045
train-clean-100,4088,158077,0069,15.16
train-clean-100,4088,158077,0070,12.315
train-clean-100,4088,158077,0071,13.285
train-clean-100,4088,158077,0072,15.81
train-clean-100,4088,158077,0073,15.64
train-clean-100,4088,158077,0074,13.69
train-clean-100,4088,158077,0075,15.615
train-clean-100,4088,158077,0076,3.695
train-clean-100,4088,158077,0077,15.555
train-clean-100,4088,158077,0078,2.53
train-clean-100,4088,158077,0079,15.575
train-clean-100,4088,158077,0080,16.61
train-clean-100,4088,158077,0081,16.47
train-clean-100,4088,158077,0082,15.095
train-clean-100,4088,158077,0083,15.81
train-clean-100,4088,158077,0084,3.175
train-clean-100,4088,158077,0085,11.77
train-clean-100,4088,158077,0086,15.255
train-clean-100,4088,158077,0087,6.225
train-clean-100,4088,158077,0088,12.505
train-clean-100,4088,158077,0089,14.365
train-clean-100,4088,158077,0090,13.64
train-clean-100,4088,158077,0091,14.76
train-clean-100,4088,158077,0092,14.425
train-clean-100,4088,158077,0093,13.54
train-clean-100,4088,158077,0094,16.1
train-clean-100,4088,158077,0095,14.67
train-clean-100,4088,158077,0096,10.645
train-clean-100,4088,158077,0097,8.36
train-clean-100,4088,158077,0098,4.365
train-clean-100,4088,158079,0000,16.77
train-clean-100,4088,158079,0001,15.66
train-clean-100,4088,158079,0002,14.04
train-clean-100,4088,158079,0003,16.01
train-clean-100,4088,158079,0004,14.435
train-clean-100,4088,158079,0005,14.955
train-clean-100,4088,158079,0006,15.085
train-clean-100,4088,158079,0007,15.83
train-clean-100,4088,158079,0008,15.34
train-clean-100,4088,158079,0009,16.345
train-clean-100,4088,158079,0010,15.255
train-clean-100,4088,158079,0011,8.765
train-clean-100,4088,158079,0012,11.725
train-clean-100,4088,158079,0013,14.855
train-clean-100,4088,158079,0014,12.44
train-clean-100,4088,158079,0015,13.17
train-clean-100,4088,158079,0016,14.74
train-clean-100,4088,158079,0017,14.565
train-clean-100,4088,158079,0018,12.575
train-clean-100,412,126975,0000,14.28
train-clean-100,412,126975,0001,10.785
train-clean-100,412,126975,0002,14.665
train-clean-100,412,126975,0003,11.88
train-clean-100,412,126975,0004,16.055
train-clean-100,412,126975,0005,14.8
train-clean-100,412,126975,0006,15.305
train-clean-100,412,126975,0007,11.83
train-clean-100,412,126975,0008,14
train-clean-100,412,126975,0009,14.545
train-clean-100,412,126975,0010,14.345
train-clean-100,412,126975,0011,16.03
train-clean-100,412,126975,0012,14.33
train-clean-100,412,126975,0013,15.51
train-clean-100,412,126975,0014,13.1
train-clean-100,412,126975,0015,14.550062
train-clean-100,412,126975,0016,12.21
train-clean-100,412,126975,0017,15.18
train-clean-100,412,126975,0018,13.68
train-clean-100,412,126975,0019,13.99
train-clean-100,412,126975,0020,12.22
train-clean-100,412,126975,0021,14.795
train-clean-100,412,126975,0022,12.645
train-clean-100,412,126975,0023,13.04
train-clean-100,412,126975,0024,12.68
train-clean-100,412,126975,0025,10.56
train-clean-100,412,126975,0026,12.175
train-clean-100,412,126975,0027,15.95
train-clean-100,412,126975,0028,14.43
train-clean-100,412,126975,0029,15.53
train-clean-100,412,126975,0030,14.83
train-clean-100,412,126975,0031,16.565
train-clean-100,412,126975,0032,14.419937
train-clean-100,412,126975,0033,14.155062
train-clean-100,412,126975,0034,15.635
train-clean-100,412,126975,0035,15.87
train-clean-100,412,126975,0036,15.615
train-clean-100,412,126975,0037,14.74
train-clean-100,412,126975,0038,15.04
train-clean-100,412,126975,0039,10.715
train-clean-100,412,126975,0040,15.655
train-clean-100,412,126975,0041,15.185
train-clean-100,412,126975,0042,15.355
train-clean-100,412,126975,0043,11.69
train-clean-100,412,126975,0044,16.15
train-clean-100,412,126975,0045,13.92
train-clean-100,412,126975,0046,13.87
train-clean-100,412,126975,0047,15.51
train-clean-100,412,126975,0048,13.495
train-clean-100,412,126975,0049,13.09
train-clean-100,412,126975,0050,11.04
train-clean-100,412,126975,0051,13.775
train-clean-100,412,126975,0052,15.95
